text,category
"Выражаю свою искреннюю благодарность Вашему сотруднику Муравицкой Светлане. Такого внимания и искреннего желания помочь я не ожидала встретить в ПУМБ, но, благодаря таким прекрасным людям как Светлана, я изменила своё отношение к Вашему банку. Пожалуйста, цените таких сотрудников, потому что благодаря им репутация банка вырастет в сотни раз, среди обычных клиентов возникнет доверие. Благодарность за обслуживание наследника при осуществелении выплаты по ЭСКРОУ счету, по умершему клиенту (операция была без открытия счета).",Positive
"Я очень доволен работой менеджера Горлового Алексея Геннадьевича. Данный менеджер всегда и вовремя выполняет работу, напоминает мне о предстоящих вопросах. Я всегда рекомендую данного менеджера своим коллегам.",Positive
"Добрый день! Хочу выразить благодарность менеджеру отделения №1 г. Запорожье за оперативную и качественную работу 26.01.2019г. и сотрудникам головного офиса, которые рассматривали заявку на предоставление лимита на кредитную карту. Действительно, оформление и рассмотрение заняло в общей сложности не более часа. При этом, данная услуга мне очень помогла, т.к. другой банк, рассказывая о замечательной услуге рассрочки за товар, просто отказал в ней, не указывая причины и не глядя на доходы, которые были указаны. Спасибо большой команде ПУМБ. Вы лучший банк!",Positive
"Я пришла в отделение ПУМБ, чтобы оформить депозит. Меня обслуживала невероятно профессиональный менеджер Марина Стасенко. Марина подробно рассказала об условиях депозитов, помогла выбрать банковский продукт, быстро и профессионально оформила депозит, научила меня пользоваться терминалом для пополнения карты, посоветовала скачать приложение ПУМБ для мобильного счета. Приложение очень удобное, с удовольствием пользуюсь. Надеюсь, что прекрасная работа Марины всегда будет высоко оценена в банке.",Positive
"Я являюсь клиентом Вашего банка и хочу выразить благодарность за высокое качество обслуживания специалиста Дяченко Виты, которая помогла решить все мои финансовые вопросы и даже способствовала разблокированию моего счета, и вернула мои средства, о которых я даже не знал во время визита для закрытия кредита. В подарок получил Кредитную карту от Вашего Банка, за что очень благодарен.",Positive
"Хочу выразить благодарность сотрудникам отделения № 2 в Харькове, которые помогли моей маме в стрессовой ситуации отправить денежный перевод Western Union мне в Таиланд. Меня там ограбили в начале марта, и я остался без средств для существования. ",Positive
"Мое предприятие обслуживается в Киевском отделении № 33. Очень довольны! Каждый раз, когда обращаемся, любой вопрос решается оперативно, профессионально и с любовью! Приходится обращаться и в другие банки − чувствуется разница именно в отношении персонала к нам, клиентам. Радует также клиент-банк и ПУМБ всегда на высоте! Хочу выразить признательность за такую классную работу управляющей Ирине и Елене Полосенко. Удачи и процветания отделению. Будем рекомендовать вас друзьям!",Positive
"Признателен всему коллективу Черкасского отделения №2 за оказанную помощь в получении выплаты вклада, размещенного в банке «Михайловском». ",Positive
"Хочу поблагодарить ПУМБ за сервис. На все мои вопросы в Харьковском отделении №4 я получил ответ за считанные минуты. К сожалению, не смог запомнить всех, с кем имел счастье общаться. Хочу отметить Алину Гальченко за помощь в оформлении заявления. Решение неприятного вопроса превратилось в сущий пустяк.",Positive
"Очень признательна Наталье Тарасовой из отделения №1 в Херсоне за чуткость, внимание к пожилому человеку при обслуживании, душевное понимание вкладчиков, доброту и отзывчивость. Так нужно работать всем. ",Positive
"Как отменить детскую карту, если документы не проходят проверку?",Negative
Подскажите как отменить заявку на карту?,Negative
Добрый день! Подскажите — как аннулировать заявку не забирая карту?,Negative
"Здравствуйте. Я уже писал в службу поддержки, но все же хочу еще раз переспросить. Покупал товар в магазине Allo, в тот же день его вернул. Возврат делали на карточку Monobank 7 марта, сказали это займет три банковских дня. Сейчас 13 марта, денег нет. В сообщении поддержки ответили следующее: «На данный момент средства зарезервированы торговой точкой. Время резервирования может составлять от 1 до 11 дней. Максимальное время выхода блокированной суммы из резерва произойдет на 12 сутки.». Как это понимать? ",Negative
"Як відмовився від карточку, не залишаючи її???",Negative
"Як відмовитися від замовлення карти, не забираючи її??",Negative
"Здравствуйте, вы можете удалить мою заявку на получение карты? Я не забирала еще ее",Negative
"Добрый день. Подскажите, есть ли у монобанка контактный e-mail для пожеланий и предложений от пользователей? Я такого найти не смог.",Negative
"Як відмовитися від замовлення карти, не забираючи її??",Negative
"Добрый день, можно ли изменить пункт в разделе кешбека на март? я выбрала одежда и обувь, хочу изменить на путешествия. ",Negative
"как отказаться от карты и не забирать её? и регистрация я не закончил, отправил только паспорт и индификацийный номер ",Negative
"Добрый день.
Хочу отказаться от заказанной карты, не забирая её.
Как мне это сделать?
Спасибо.",Negative
"Як перенести онлайн банкінг з одного телефона на інший? 
Коли завантажую додаток на новий телефон то є опція тільки отримати нову картку…",Negative
"Як відмовитися від замовлення карти, не забираючи її?",Negative
"Крайне возмутительная ситуация с монобанком!
Я две недели ждал денег, монобанк совершенно не реагировал на меня. Только одно и то же «Ожидайте, обрабатываем»
Я начал жаловаться, они дали ответ 
«Нам действительно жаль, что произошла такого рода ситуация. Банки проверяют абсолютно все платежи, которые зачисляются на счета клиентам. Проверка прошла успешно, средства были зачислены.»

Внимание на последнее предложение. «Проверка прошла успешно, средства были зачислены»
Это наглый ОБМАН! Деньги мне на карте «нарисовали» а снять я их не могу. Банк ответил на почту, шаблонной фразой «Ожидайте, проверка продолжается» Так как же так? Банк же написал «Проверка прошла успешно» где логика, простите меня? Что там в банке вообще творится? 
Чтобы я не скандалил, нарисовали мне деньги на балансе и написали что «все прошло успешно» а сами дальше крутят моими деньгами? Дайте мне их снять, вы же написали «проверка прошла успешно» это что за издевательство над клиентами?",Negative
Я потерял телефон. У меня другой номер. Как восстановить доступ в кабинет?,Negative
Як відмінити заявку на отримання карти монобанк,Negative
Як відмінити заяву на карту монобанку не забираючи її?,Negative
"Здравствуйте, как отменить заявку о создании карты?",Negative
Хочу отменить заявку на карту,Negative
"доброго вечора, цікавить програма Акція 0_7_36. вказано, що з 1 по 7 місяць 0% комісії, а потім ціна мого продукту буде більша на 2000грн. якщо я оплачу весь кредит по 7 місяць, то мені потрібно буде все одно передплачувати чи сума буде без %?",Negative
Здравствуйте скажите курс доллара в отделении Торецка Дон.обл.?,Negative
"Добрый день. Подскажите, мне уже больше недели не приходит смс-подтверждение на совершение любой операции по карте. Не могу элементарно пополнить счет на телефон. Ничего не меняла, ни номер телефона, ничто другое. Помогите решить проблему",Negative
Как мне можно узнать готова у меня карта или нет? Подавали документы где-то неделю назад? Чтоб зря не ехать в банк. Спасибо,Negative
"У меня был депозит в Альфа-банке. К нему был открыт карточный пакет Комфорт. Так как сума депозита была больше 20 тыс. гривен, обслуживание карты было бесплатным. 6 марта 2020г. депозит закончился. Я обратилась в отделение банка с просьбой закрыть карточный счет. Для этого в кассе банка я сняла средства с карты (остаток на 06.03.2020г. 0,00 грн.). В отделении объяснили, что заявку на закрытие карты нужно подать или через интернет-банкинг, или через горячую линию. 
7 марта 2020г. я позвонила на горячую линию с заявкой на закрытие карточного счета. 10 марта 2020 г. пришло sms, что запрос на закрытие счета принят и что счет будет закрыт в течение 45 дней.
НО! За эти 45 дней набежит ежемесячная плата за карту 10 гривен! И счет не сможет закрыться.
У меня вопрос к банку – как клиент может закрыть счет, если в Вашем банке действуют взаимоисключающие правила. По первому, для закрытия счета его нужно обнулить. А по второму, ждать закрытия счета целых 45 дней, по происшествии которых гарантированно набежит комиссия 10 гривен, которая не будет списана по причине первого правила – обнуление счета.
Сколько я должна ходить по отделениям, тратить деньги на звонки, чтобы сделать элементарную вещь – закрыть счет? Или вы хотите, чтобы ваши бывшие клиенты никогда и ни при каких условиях к вам больше не возвращались? 
",Negative
Почему нельзя позвонить на гарячую линию,Negative
Я не можу возобновити пароль в Альфа- Мобайл,Negative
"0997636024 жду предложений, только без хамства и угроз пожалуйста",Negative
"В вашем банке просто ужасные сотрудники, научите их разговаривать, я нормально спокойно позвонила объяснила ситуацию и вместо того чтобы предложить мне решение проблемы посыпались угрозы хамство маты, вы вообще в своём уме, я согласна продолжить платить кредит, прошу заметить что я и не отказывалась но хамского отношения я терпеть не буду, штрафы платить тоже не собираюсь поскольку если бы не тупость ваших сотрудников их бы не было, я согласна платить с даты последнего платежа, и хватит мне угрожать ",Negative
почему мне отказано в открытии зарплатной карты,Negative
"почему увеличивается сумма кредита если я плачу регулярно и в каком отделении закрыть кредит на проспекте металургов 21а могу это сделать, на гарячей линии не соединяют с оператором если говоришь о закрытии что за банк",Negative
"Какая реальная стоимость кредита при оформлении супер рассрочки с льготным периодом в 10 месяцев?

На сайте где я собираюсь совершать покупку пишут:
Условия оформления кредита со льготным периодом на 10 месяцев в АО «Альфа-Банк»:
· Официальное трудоустройство (обязательно) Возраст от 21 до 70 лет
· Первоначальный взнос — 0% от стоимости товара
· Сумма кредита от 1 000 — 100 000 грн.
· Срок кредитования — 12-36 месяцев
· Годовая процентная ставка — 0,01%
· Разовая комиссия — 0%
· Страховка разовая – 5%
· Ежемесячная комиссия — с 1 по 10 месяц — 0%; начиная с 11 месяца – 3%
· Досрочное погашение без дополнительных комиссий

Если я погашу кредит в течении льготного периода? 6%? (5% (страховка) + 1% (наценка)?) Можно ли отказаться от СМС и других растрат?
Какая реальная стоимость данного потребительского кредита?",Negative
Когда банк планирует внедрить систему Bank-ID?,Negative
скажіть мені будь ласка якщо у мене прострочені кредити в вашому банку і мені на даний час немае як їх сплатити що мені робить чи йти під поїзд,Negative
"Закончился срок действия карты кредитной, как можно поменят?",Negative
Доброго дня скажіть якщо помилково для оплати кредитного договору був введений номер закритого кредиту чи мож повернути гроші і як це зробити,Negative
"Доброго дня поясніть будьласка на підставі якого закону україни Альфа банк розголошуе мої персональні дані 3 особам. Це пряме порушення 14 закону україни про захис персональних данних дозвіл на обробку персональних данних я надавав леше альфа банку а не укр борг и тд. При чому передаются дані не в державні установи а в часні. Мною уже було написано запит в нацкомфін послуги про порушення альфа банком закону україни.
З своїм юристом також готуєтся запит в НБУ про дії альфа банку.
На мое прохання відгуку та обробці моїх персональних данних банком було сказане наступне ми маемо право передавати персональні дані кому вважаємо за потрібне.
Якщо в нас виникли порушення цивільно правових відносин це не дає право альфа банку розповсюджувати мої персональні дані третім особам
Для цього мается суд.",Negative
"На каком основании банк может брать 4 % за снятие своих наличных средств, я кинула сыну на счет в кассе большую сумму денег, а когда он пришел снимать наличные СВОИ не банка, его ошарашили суммой в размере 2840 гривен за снятие СВОИХ средств, такого я еще не видела не в одном банки.",Negative
Могу ли я заказать справку о неимении задолженности перед банком онлайн?,Negative
Помогите узнать задолженность в альфа банке.покупала через него планшет.остаток на тот момент был 5 тыс,Negative
"Скажите пожалуйста, а возможно как то вернуть перевод денег с карты на карту?",Negative
"Добрый день скажите пожалуйста как мне узнать закрыли ли мне кредитную карту или нет, а то войти в А 24 не могу что б там спросить",Negative
Ваш онлайн чи працівники оператори не працюють як потрібно 5 операторів звертатися і нічим недопомогли і побистріше закінчити вони хотят тобто закрили питання нічим неможемо допомогти приходьте до відділення то длячого сидите там Вибачаюсь але е просто з ким порівняти Вас прошу переглянути ваших онлайн операторів А банку,Negative
"Які у Вас працівники незаінтересовані що сплатити кредит я можу і незаплатити в мене в Україні нічого не ма але я стукає в двері а мені не відкривають то як розуміти вам потрібно повернути гроші чи ні кажу що я В Польщі знаходжуся а вони прийде до нашого відділення я невийздна до два роки на Україну по перше хочу сплатити а у Вас немає інтересу то і не буду тоді платить якось з приватом банком так і налаштував картки на інший номер тел.а у
вас проблема і оператори терпляче так теж було щось не так але вислів зміною 3 години і ми все зробили велике дякую працівникам операторамПриват Банку чекаю на вашого дзвінка +48690264700 Олена можу бути на праці то будьте ласкаві до дзвонити як в Приват передзвоню вали і доводили до кінця свою справу дякую гарного дня… О це так Гроші є на кредит щоб весь закрити то нікому діла нема до цего просто смішно що вирішити питання з Европі в телефоном режимі так важко як знаете я чикати на дзвінка ",Negative
"Як дозвониться до вас з Польщі
",Negative
Я хочу изменить номер к которому была привязана карта как мне это зделать,Negative
"Добрый день,,, подскажите пожалуйста, немогу войти в приложение, ввожу номер телефона, а пишет авторизация отклонена!",Negative
Куда висилати фото з паспортом щоб змінити номе,Negative
"Добрый День!
А можно сделать так, чтоб при изменении интернет-лимита в приложении реквизиты карты не отображались. Оплата в «Сильпо», «Форе» их приложениями проходит как интернет-покупка и порой приходится изменять лимит в общественных местах. Не то чтобы очень надо, но было бы неплохо, в том смысле, что так было бы правильней))",Negative
"Добрый день. Нахожусь заграницей, не приходят смс для подтверждения входа в абанк 24. 
",Negative
Помогите установить(подтвердить) финансовый номер. Спб,Negative
Оплачиваю кредит покойной племянницы.За январь платеж не прошел.Как быть?,Negative
Вопрос заключается в следующем законо банк может делать телефонный терроризм а точнее звонит бот каждые пол часа уже на протяжении 3-х суток звонков уже 53 раза притом на почте мне ответили как будто все нормально что всех устраивает вы понимаете что вы бонально нарушаете закон или нет?,Negative
Як мени прывязаты номер до карточкы пидскажить,Negative
"Пидскажить як мени онлайн прывязаты номер тилифона до карточкы
",Negative
Чому мені заблокували карточку?,Negative
агубила сімкарту хочу встановити новий номер,Negative
Помогите подтвердить платёж с моей карты,Negative
Подтвердить платеж,Negative
Как привязать к карте новый N телефона в замен утерянного?,Negative
"Добрый день!
В приложении не отображается моя карта!",Negative
В этом месяце(в субботу) буду снимать деньги с депозита в монобанке в отделении Таскомбанка. Какие бумаги мне нужно иметь с собой?,Negative
"Почему эти вакансии до сих пор висят?
Финмониторинг в Банке.
Головний спеціаліст відділу контролю ідентифікації
Зарплата сотрудника «секрет»?
Уже 4 месяца, зарплата, график туман!
",Negative
"Здраствуйте, я только что отправил 460 грн на неизвестный сайт в котором говорится что можно получить компенсацию в размере от 50-1500$ (Американский сайт, я получил 1237$) я уже ввёл свой номер карточки, подтвердил платёж, и мне пишут надо купить SSN за 15$, я его и купил и обошлось мне на эти 460 грн. Дальше деньги сняло а платёж не подтвердился, там дальше надо покупать мультивалюту за 1500₽. Я нечего не покупал! Я хотел спросить можно ли как то вернуть деньги пожалуйста?( Что делать?",Negative
"Здравствуйте, забыла пин код от карты 
Как его можно восстановить или изменить?",Negative
"28 января совершал покупку в размере 790,80 грн за счет кредитного лимита. По условиям акции должны начислить бонус в размере 200 грн 15 февраля. На сегодня, 17 февраля бонуса нет!",Negative
"31.01.2020 в 12:47 положил 392грн на карту ТАСкомбанк через терминал Easy Pay. Прошло трое суток — деньги до сих пор не зачислены. На горячей линии Easy Pay — отвечают, что деньги дошли до банка, выслали соответствующую квитанцию, чек у меня также есть. На горячей линии ТАСкомбанк отвечают что деньги не поступили. Так где же они тогда и что делать?!!!

— Термінал №: 56038
Адреса: Ковпака вул., 11
Дата: 31.01.2020 12:37:10
Отримано: 400.00 грн
Комісія: 8.00 грн
Сума платежу: 392.00 грн
Сума платежу прописом: Триста дев'яносто дві
гривні 00 копійок

Отримувач: Таскомбанк, ПАТ
ЄДРПОУ:09806443
Банк Отримувача: АТ «ТАСкомбанк»
МФО: 339500
р/р UA213395000000029097448889002
Призначення платежу: Таскомбанк (поповнення
картки/рахунку) 413418******8135
Підпис фінансової установи:
(ІД операції): 787810280",Negative
"Здравствуйте, можно ли узнать долг по кредиту 4094233084. Кредит брал муж.",Negative
"У меня был кредит который я давно погасила! Но мне звонят какие то неадекватные личности, представляются работниками КРЕДИТЭКСПРЕС и требуют уплатить борг а происхождение борга не поясняют. Кредитный договор №6213998924 от 05.07.2019. Разберитесь пожалуйста!",Negative
"Добрый день, начиталась отзывов о Вашей волшебной кредитной карте. Есть кредитка в Приват банке — но с этого года уменьшили кредитный лимит с 30 тыс.грн в ноль. Никогда не было просрочек… Зашла к вам на сайт подала онлайн заявку на открытие кредитной карты, девушка мне перезвонила и обещала прислать смс (хотела встретиться с представителями банка завтра), пока тишина. ",Negative
"Здраствуйте мне нужно решить вопрос по выплате за кредит я не в состояние его выплатить давайте найдём какой то компромис даже после реструктаризации мне не будет чем платить так как я мама в декрете и получаю пенсию по инвалидности мне прейдётся все средства отдавать на погашение кредита, а жить тогда как с маленьким ребёнком да ещё и на работу не смогу устроиться после операции котороя была летом, давайте найдём какое то решение может ограничиться минимальной одноразовой выплатой но не 17000грн где мне взять такие деньги или половину пенсии отдавать",Negative
"Добрый день, какой у меня остаток по кредиту? Номер договора 6242307483",Negative
Закрыла текущий счет. Карту в отделении забрали и разрезали. Должны ли ее были деактивировать? Т.к. в tas2u она числиться как активная.,Negative
"Здравствуйте!

16.12.2019, 08:00 рассчитывался картой в интернете (оплата покупки) на сумму 764 грн.:

«Операція купівлі в торгово-сервісній мережі №20909133, 536639******4894… „

Согласно условий программы лояльности должен быть начислен cashback. Операция по счёту прошла. Кешбека нет. Просьба произвести начисление.

(ИНН 2997515371)",Negative
Добрий вечір. Як перевірити залишок по кредиту в таскомбанк. Онлайн. ,Negative
"Здравствуйте!

06.12.2019, 15:35 рассчитывался картой в интернете (оплата покупки) на сумму 681 грн.:

«Операція купівлі в торгово-сервісній мережі №20909133, 536639******4894… „

Согласно условий программы лояльности должен быть начислен cashback. Операция по счёту прошла. Кешбека нет. Просьба произвести начисление.

(ИНН 2997515371)",Negative
"заблокували вхід в TAS2U як розблокувати
",Negative
Как поменять номер смс банкинга в таскомбанк ,Negative
Чи маю я право написати заяву на реконструризацію по своїм кредитним карткам? ,Negative
"Здравствуйте!

Сегодня делал оплату картой 5366 39** **** 4894 покупки в интернете:
POS PURCHASE, POS PURCHASE I0130J2T PB_LP_MISCELLAN Rozetka

Но в пришедшем смс сообщении не увидел уведомления о сумме начисленного кешбека. (Должен быть 1%). Почему? Это была именно эквайринговая попупка, а не р2р перевод. Просьба начислить cashback!..

С ув., Р.
ИНН 2997515371",Negative
"Добрый день! Вчера пришла СМС о том, что можно забрать в отделении перевыпущенное электронное пенсионное удостоверение. Подскажите пожалуйста сколько времени карта может хранится в отделении банка до ее получения.",Negative
"Пенсионный счёт моей мамы, инвалида труда 2-й группы имеет 2 карты — одну на маму и дополнительную — на меня (мы живём в разных городах). Обе карты перевыпущены на новый срок и я должен приехать в Киев и получить их. Из-за того, что мама не выходит из дома (по болезни), я имею доверенность, по которой имею право на любые банковские операции по её счетам.
В отделении, где открывался пенсионный счёт по телефону, мне сказали, что мамину карту мне не дадут, но только маме в руки — доверенность не поможет. Такая же ситуация была три года назад — на доверенность не обращали никакого внимания — максимум, что я смог тогда сделать — упросил их перевезти карту в ближайшее отд. возле мамы и там… 
Вопрос 1: имеют ли право сотрудники банка игнорировать нотариальную доверенность, в которой указано, что я имею право по смыслу — делать всё с маминым счётом, в т. ч. с картами — и не выдать в мои руки мамину карту (повторяю — она не выходит из дома!!!)?
Вопрос 2: за время последнего перевыпуска карт со счёта списано 100 грн. Взымается ли какая-то оплата за перевыпуск основной и дополнительной карт?
Вопрос3: Сейчас в стране карантин. Должен ли я в это опасное время выезжать в Киев для получения карт? Может быть, возможно, переслать мою дополнительную карту в мой город в отд. ощадбанка? Чем рискует банк, если по моему звонку (с указанного в информации по счёту мобильного) они отправят карту в мой город в отд. ощадбанка, где по паспорту выдадут мне карту?
Вопрос4: Ощад24 заблокировали три года назад вход в интернет по этому счёту и для разблокировки требуют притащить больного инвалида в отделение, откуда, якобы мама должна позвонить им по телефону. Почему я, с моей доверенностью не могу это сделать (разблокировать) ВОТ УЖЕ 4-й ГОД? Вы понимаете, насколько неудобно не пользоваться все эти годы возможностью оплаты по интернету со счёта только потому, что мама не может выйти из дома!!?
P.S. Если бы не моя мама — я бы позакрывал все счета в ощадбанке и за",Negative
